timestamp source destination sourceport destport databytes
71.713456 127 17 25 2405 0
71.716384 17 127 2405 25 512
71.717360 17 127 2405 25 512
71.720288 17 92 25 3458 1
71.733952 88 5 40453 119 0
71.740786 265 24 1428 80 0
71.741760 8 410 540 4212 0
71.745664 67 2 1114 2025 0
71.747616 2 67 2025 1114 512
71.748592 2 67 2025 1114 512
71.751520 21 2 1397 20 0
71.751521 5 353 3866 119 34
71.752496 2 21 20 1397 512
71.754448 37 2 1131 1941 0
71.755424 2 37 1941 1131 212
71.759328 353 5 119 3866 5
71.759329 220 2 2000 2053 0
71.760304 2 220 2053 2000 512
71.761280 2 220 2053 2000 512
71.762256 2 220 2053 2000 512
71.762257 5 353 3866 119 512
71.763232 5 353 3866 119 512
71.763234 5 353 3866 119 426
71.767136 5 8 540 3905 0
71.772017 249 5 119 3861 0
71.772992 5 249 3861 119 3
71.780800 353 5 119 3866 0
71.792512 265 24 1428 80 0
71.793488 33 2 1167 2005 0
71.795440 2 33 2005 1167 512
71.795441 92 17 3458 25 0
71.798368 62 5 119 4971 0
71.799344 5 62 4971 119 3
71.799345 25 2 1070 2057 0
71.801296 2 25 2057 1070 512
71.801297 5 84 119 2235 5
71.801298 5 75 119 2845 5
71.801299 5 4 119 4241 15
71.803248 5 55 119 4583 5
71.807152 6 2 1090 2023 0
71.807153 2 43 2059 20 0
71.809104 2 6 2023 1090 512
71.809105 410 8 4212 540 6
71.810080 8 5 3905 540 6
71.817888 5 8 540 3905 10
71.817890 8 410 540 4212 10
71.823744 41 2 1119 1951 0
71.825696 2 41 1951 1119 512
71.833504 30 29 1296 3001 0
71.836432 407 208 2480 25 0
71.839361 259 5 119 3862 0
71.842288 353 5 119 3866 0
71.843264 5 353 3866 119 3
71.846192 21 2 1397 20 0
71.847169 265 24 1428 80 0
71.848144 2 21 20 1397 512
71.850096 24 265 80 1428 0
71.850097 63 134 25 3878 41
71.851072 24 265 80 1428 0
71.857904 2 261 21 1088 29
71.870593 287 2 1142 20 0
71.871568 5 87 119 1440 5
71.872544 5 76 119 1144 15
71.872545 2 287 20 1142 512
71.872546 5 75 119 3143 5
71.873520 5 78 119 3299 5
71.873521 5 26 119 4495 5
71.874496 5 11 119 3868 15
71.874497 5 82 119 3935 15
71.876448 5 46 119 4324 5
71.876449 5 61 119 1569 15
71.877424 5 57 119 3114 15
71.881328 43 2 21 2016 24
71.884256 84 5 2235 119 0
71.887184 57 5 3114 119 0
71.892064 17 281 25 1196 8
71.897920 87 5 1440 119 31
71.908656 2 43 2016 21 0
71.912560 353 5 119 3866 5
71.912561 134 63 3878 25 6
71.913536 37 2 1131 1941 0
71.915488 2 37 1941 1131 212
71.920368 57 5 3114 119 43
71.928176 251 47 1094 1554 0
71.932080 47 251 1554 1094 512
71.934032 84 5 2235 119 512
71.934033 84 5 2235 119 512
71.935008 84 5 2235 119 512
71.935009 10 2 1202 2029 0
71.935984 84 5 2235 119 389
71.936960 2 10 2029 1202 512
71.937936 55 5 4583 119 3
71.937937 12 2 1064 20 0
71.937938 410 8 4212 540 0
71.938912 2 12 20 1064 256
71.939888 8 5 3905 540 0
71.942816 63 134 25 3878 50
71.944768 67 2 1114 2025 0
71.947696 2 67 2025 1114 512
71.947697 63 414 25 1251 97
71.949648 48 2 1161 2032 0
71.951600 2 48 2032 1161 512
71.951602 5 353 3866 119 37
71.958432 353 5 119 3866 5
71.958433 220 2 2000 2053 0
71.960384 2 220 2053 2000 512
71.961361 2 220 2053 2000 512
71.962336 5 353 3866 119 512
71.962337 2 220 2053 2000 512
71.963312 5 353 3866 119 512
71.963314 5 353 3866 119 512
71.963315 5 353 3866 119 133
71.966240 21 2 1397 20 0
71.966242 43 2 20 2059 0
71.968192 5 87 119 1440 0
71.972096 249 5 119 3861 0
71.974048 82 5 3935 119 38
71.976000 2 21 20 1397 512
71.976001 259 5 119 3862 5
71.976002 414 63 1251 25 23
71.976976 61 5 1569 119 38
71.978928 5 87 119 1440 15
71.979905 353 5 119 3866 0
71.984784 5 259 3862 119 53
71.986736 31 2 1263 1996 0
71.989664 2 31 1996 1263 512
71.995520 46 5 4324 119 512
71.996496 46 5 4324 119 512
71.996497 46 5 4324 119 512
72.000001 4 5 4241 119 0
72.001952 78 5 3299 119 536
72.004880 78 5 3299 119 536
72.009761 259 5 119 3862 15
72.013664 87 5 1440 119 37
72.015616 5 259 3862 119 42
72.018544 11 5 3868 119 0
72.025376 259 5 119 3862 15
72.029281 134 63 3878 25 512
72.032209 134 63 3878 25 512
72.034160 134 63 3878 25 512
72.034161 5 259 3862 119 38
72.035136 78 5 3299 119 536
72.038064 78 5 3299 119 508
72.038065 63 134 25 3878 0
72.039040 232 22 3879 80 0
72.040017 259 5 119 3862 5
72.042944 22 232 80 3879 512
72.042945 353 5 119 3866 0
72.043920 22 232 80 3879 496
72.043922 5 353 3866 119 3
72.045872 22 232 80 3879 512
72.045873 5 84 119 2235 0
72.046848 22 232 80 3879 496
72.048800 50 2 55296 20 0
72.050752 2 50 20 55296 512
72.051728 2 50 20 55296 512
72.051729 21 2 1397 20 0
72.052704 2 50 20 55296 512
72.053680 2 21 20 1397 512
72.054656 37 2 1131 1941 0
72.055632 2 37 1941 1131 212
72.056608 353 5 119 3866 44
72.064418 26 5 4495 119 0
72.069296 12 2 1064 20 0
72.071248 2 12 20 1064 256
72.077104 281 17 1196 25 6
72.079056 249 5 119 3861 5
72.087841 220 2 2000 2053 0
72.089792 2 220 2053 2000 512
72.095648 25 2 1070 2057 0
72.097600 2 25 2057 1070 512
72.104432 134 63 3878 25 125
72.109312 5 249 3861 119 37
72.109313 92 378 3922 25 0
72.117120 33 2 1167 2005 0
72.119072 2 33 2005 1167 512
72.121025 249 5 119 3861 5
72.128832 41 2 1119 1951 0
72.130784 2 41 1951 1119 512
72.132736 21 2 1397 20 0
72.134688 2 21 20 1397 512
72.136640 12 2 1064 20 0
72.137617 2 12 20 1064 256
72.141523 86 85 80 2559 0
72.142496 287 2 1142 20 0
72.143473 5 249 3861 119 512
72.144448 2 287 20 1142 512
72.144449 5 249 3861 119 279
72.145424 17 281 25 1196 45
72.145425 67 2 1114 2025 0
72.146400 85 86 2559 80 0
72.147376 2 67 2025 1114 512
72.147377 85 86 2559 80 0
72.158112 220 2 2000 2053 0
72.161040 2 220 2053 2000 512
72.163968 147 2 1951 1845 0
72.166896 5 353 3866 119 0
72.171777 63 414 25 1251 0
72.172752 249 5 119 3861 0
72.174704 5 249 3861 119 3
72.176656 62 5 4516 119 512
72.177632 412 22 1070 80 0
72.178608 63 134 25 3878 8
72.181536 22 412 80 1070 512
72.182512 22 412 80 1070 512
72.183488 22 412 80 1070 512
72.184464 22 412 80 1070 512
72.187392 414 63 1251 25 2
72.189344 62 5 4516 119 512
72.189345 62 5 4516 119 132
72.211792 37 2 1131 1941 0
72.213744 2 37 1941 1131 212
72.214720 261 2 1088 21 0
72.216672 261 2 1088 21 6
72.219600 265 24 1428 80 0
72.224480 75 5 2845 119 512
72.226432 75 5 2845 119 512
72.226433 76 5 1144 119 0
72.226434 76 5 1144 119 37
72.227408 75 5 3143 119 0
72.228384 21 2 1397 20 0
72.228385 5 353 3866 119 38
72.230336 2 21 20 1397 512
72.231312 75 5 3143 119 512
72.234240 75 5 3143 119 512
72.235217 353 5 119 3866 5
72.236192 412 22 1070 80 0
72.237168 75 5 3143 119 512
72.238144 224 92 25 3055 1
72.239120 224 92 25 3055 1
72.240096 22 412 80 1070 512
72.242048 5 353 3866 119 512
72.242049 22 412 80 1070 512
72.242050 4 5 4241 119 37
72.243024 5 353 3866 119 512
72.243025 31 2 1263 1996 0
72.243026 5 353 3866 119 114
72.244976 2 31 1996 1263 512
72.250833 408 174 2786 25 0
72.251808 2 261 21 1088 53
72.257664 353 5 119 3866 0
72.258640 5 353 3866 119 3
72.259616 105 85 1959 8080 0
72.263520 85 105 8080 1959 0
72.266448 12 2 1064 20 0
72.268400 2 12 20 1064 256
72.270352 5 259 3862 119 512
72.270353 105 85 1959 8080 0
72.270354 10 2 1202 2029 0
72.270355 5 259 3862 119 512
72.271328 5 259 3862 119 512
72.272304 185 22 2621 80 512
72.272305 5 259 3862 119 221
72.273283 105 85 1959 8080 285
72.274256 2 10 2029 1202 512
72.274258 185 22 2621 80 52
72.274259 17 281 25 1196 0
72.275232 146 5 119 3857 0
72.276208 5 146 3857 119 512
72.277184 5 146 3857 119 472
72.282064 259 5 119 3862 0
72.283040 5 259 3862 119 3
72.285968 249 5 119 3861 5
72.288897 412 22 1070 80 0
72.292800 22 412 80 1070 512
72.293776 22 412 80 1070 512
72.295729 22 185 80 2621 512
72.296704 48 2 1161 2032 0
72.296705 22 185 80 2621 512
72.297680 5 249 3861 119 43
72.298656 2 48 2032 1161 512
72.311344 249 5 119 3861 5
72.316224 92 224 3055 25 0
72.321104 134 63 3878 25 0
72.323056 353 5 119 3866 5
72.328913 281 17 1196 25 0
72.329888 379 264 3842 25 0
72.330864 17 281 25 1196 0
72.335744 5 249 3861 119 512
72.336720 5 249 3861 119 512
72.336721 5 249 3861 119 512
72.337696 5 249 3861 119 247
72.340624 2 306 20 2547 512
72.341600 2 306 20 2547 512
72.343552 11 5 3868 119 29
72.345504 85 105 8080 1959 0
72.349408 2 306 20 2547 512
72.350384 2 306 20 2547 512
72.350385 2 306 20 2547 512
72.351360 2 306 20 2547 512
72.351361 2 306 20 2547 512
72.352336 2 306 20 2547 512
72.352337 2 306 20 2547 512
72.353312 2 306 20 2547 512
72.353313 2 306 20 2547 512
72.354288 2 306 20 2547 512
72.354290 21 2 1397 20 0
72.354291 2 306 20 2547 512
72.355264 2 306 20 2547 512
72.356240 2 306 20 2547 512
72.356241 2 306 20 2547 512
72.357216 2 306 20 2547 512
72.357217 2 306 20 2547 512
72.358192 2 306 20 2547 512
72.358193 2 306 20 2547 512
72.359168 2 306 20 2547 512
72.359169 2 306 20 2547 512
72.360144 2 306 20 2547 512
72.360145 2 306 20 2547 512
72.360146 249 5 119 3861 0
72.361120 2 306 20 2547 512
72.361121 2 306 20 2547 512
72.362096 2 306 20 2547 512
72.362097 2 306 20 2547 512
72.363072 2 306 20 2547 512
72.364048 2 306 20 2547 512
72.364049 2 306 20 2547 512
72.365024 2 306 20 2547 512
72.365025 2 21 20 1397 512
72.365026 2 15 80 4472 256
72.366000 2 271 1789 1081 512
72.366001 2 98 3294 3709 1
72.368931 306 2 2547 20 0
72.368932 306 2 2547 20 0
72.369905 5 353 3866 119 0
72.370880 63 414 25 1251 0
72.371857 249 5 119 3861 0
72.372833 5 249 3861 119 3
72.374784 306 2 2547 20 0
72.375762 220 2 2000 2053 0
72.375763 37 2 1131 1941 0
72.375764 5 353 3866 119 40
72.377712 2 220 2053 2000 512
72.377713 2 37 1941 1131 212
72.384544 353 5 119 3866 5
72.386496 306 2 2547 20 0
72.387472 5 353 3866 119 512
72.388448 5 353 3866 119 269
72.391376 306 2 2547 20 0
72.394304 412 22 1070 80 0
72.397232 22 412 80 1070 512
72.399184 22 412 80 1070 512
72.400161 306 2 2547 20 0
72.406992 306 2 2547 20 0
72.414800 21 2 1397 20 0
72.414801 306 2 2547 20 0
72.415776 287 2 1142 20 0
72.416752 2 21 20 1397 512
72.417728 2 287 20 1142 512
72.420656 306 2 2547 20 0
72.426512 306 2 2547 20 0
72.427489 321 5 119 4950 8
72.435296 306 2 2547 20 0
72.436272 33 2 1167 2005 0
72.438224 2 33 2005 1167 512
72.439200 41 2 1119 1951 0
72.440177 259 5 119 3862 0
72.441153 2 41 1951 1119 512
72.442128 306 2 2547 20 0
72.443104 353 5 119 3866 0
72.444081 5 353 3866 119 3
72.448960 306 2 2547 20 0
72.455792 306 2 2547 20 0
72.457744 5 321 4950 119 512
72.458720 5 321 4950 119 512
72.458721 5 321 4950 119 151
72.461648 306 2 2547 20 0
72.466528 281 17 1196 25 0
72.468482 306 2 2547 20 0
72.477264 80 415 3675 25 0
72.482146 259 5 119 3862 5
72.482147 321 5 119 4950 0
72.485072 5 321 4950 119 3
72.491904 5 259 3862 119 42
72.499712 251 47 1094 1554 0
72.502640 47 251 1554 1094 512
72.518256 62 5 119 4971 5
72.542656 321 5 119 4950 13
72.543632 259 5 119 3862 15
72.549488 5 259 3862 119 36
72.552416 129 22 1141 80 0
72.554368 22 129 80 1141 0
72.556320 259 5 119 3862 5
72.556321 22 129 80 1141 0
72.568032 5 62 119 4516 0
72.575840 10 2 1202 2029 0
72.577792 2 10 2029 1202 512
72.600240 2 261 2058 1089 512
72.601216 2 261 2058 1089 512
72.610976 127 17 25 2405 0
72.615856 17 127 2405 25 512
72.616832 17 127 2405 25 512
72.616833 17 127 2405 25 512
72.628544 5 259 3862 119 512
72.629520 5 259 3862 119 512
72.629521 5 259 3862 119 512
72.630496 5 259 3862 119 162
72.636352 259 5 119 3862 0
72.638304 353 5 119 3866 5
72.642208 127 17 25 2405 0
72.643184 259 5 119 3862 0
72.644160 5 259 3862 119 3
72.686128 166 2 1050 21 12
72.690032 2 166 21 1050 29
72.691008 261 2 1088 21 0
72.691009 63 195 3950 25 57
72.691984 2 261 21 1088 24
72.695888 103 2 56796 21 28
72.697840 2 103 21 56796 30
72.712481 5 353 3866 119 42
72.717360 2 3 1985 20 0
72.719312 353 5 119 3866 5
72.722240 5 353 3866 119 512
72.723216 5 353 3866 119 315
72.725168 3 2 20 1985 512
72.726144 3 2 20 1985 512
72.726145 3 2 20 1985 512
72.727120 3 2 20 1985 512
72.727121 3 2 20 1985 512
72.728096 3 2 20 1985 512
72.728097 3 2 20 1985 512
72.729072 3 2 20 1985 512
72.743712 50 2 55296 20 0
72.745664 2 50 20 55296 512
72.745665 2 50 20 55296 512
72.749568 287 2 1142 20 0
72.750544 2 287 20 1142 512
72.753472 37 2 1131 1941 0
72.754448 2 37 1941 1131 212
72.754449 2 37 1941 1131 212
72.756400 33 2 1167 2005 0
72.756401 41 2 1119 1951 0
72.758352 2 33 2005 1167 512
72.759328 2 41 1951 1119 512
72.759329 220 2 2000 2053 0
72.762256 63 414 25 1251 51
72.765184 2 220 2053 2000 512
72.765185 2 220 2053 2000 512
72.766160 2 220 2053 2000 512
72.766161 2 220 2053 2000 512
72.767136 2 220 2053 2000 512
72.767137 5 76 119 1144 0
72.771040 12 2 1064 20 0
72.772016 21 2 1397 20 0
72.772992 414 63 1251 25 36
72.772993 2 12 20 1064 256
72.772994 2 12 20 1064 256
72.773968 2 12 20 1064 256
72.778850 85 278 2560 80 0
72.780800 85 278 2560 80 0
72.786656 259 5 119 3862 5
72.808128 195 63 25 3950 0
72.813984 5 321 4950 119 46
72.819840 5 259 3862 119 42
72.826672 259 5 119 3862 15
72.827648 5 62 4971 119 51
72.831552 5 259 3862 119 31
72.839360 259 5 119 3862 0
72.841312 21 2 1397 20 0
72.843264 2 21 20 1397 512
72.843265 353 5 119 3866 0
72.844240 2 21 20 1397 512
72.844241 5 353 3866 119 3
72.854000 166 2 1050 21 0
72.857904 2 25 2057 1070 512
72.858880 2 375 21 32803 382
72.884258 259 5 119 3862 5
72.885233 37 2 1131 1941 0
72.887184 2 37 1941 1131 212
72.890112 5 259 3862 119 512
72.891088 5 259 3862 119 272
72.893040 410 8 4212 540 1
72.894016 8 5 3905 540 1
72.899873 12 2 1064 20 0
72.900849 195 63 25 3950 47
72.901824 2 12 20 1064 256
72.902800 103 2 56796 21 20
72.904752 63 195 3950 25 6
72.907680 2 103 21 56796 0
72.908657 31 2 1263 1996 0
72.910608 2 31 1996 1263 512
72.911584 2 31 1996 1263 512
72.939888 8 410 540 4212 0
72.940864 5 249 3861 119 3
72.949648 249 5 119 3861 0
72.955504 185 22 2621 80 0
72.960384 185 22 2621 80 0
72.963312 22 185 80 2621 512
72.963313 61 5 1569 119 38
72.964288 5 61 119 1569 0
72.965264 22 185 80 2621 512
72.965265 22 185 80 2621 512
72.965266 220 2 2000 2053 0
72.966241 321 5 119 4950 0
72.967216 353 5 119 3866 5
72.967217 5 8 540 3905 0
72.967218 2 220 2053 2000 512
72.968192 2 220 2053 2000 512
72.969168 2 220 2053 2000 512
72.969169 63 414 25 1251 0
72.969170 2 220 2053 2000 512
72.975025 10 2 1202 2029 0
72.976976 2 10 2029 1202 512
72.977952 414 63 1251 25 2
72.984785 287 2 1142 20 0
72.986736 2 287 20 1142 512
72.990642 146 5 119 3857 0
73.008784 195 63 25 3950 0
73.014640 48 2 1161 2032 0
73.014641 263 380 2529 25 0
73.015617 410 8 4212 540 9
73.016592 2 48 2032 1161 512
73.016594 2 48 2032 1161 512
73.016595 8 5 3905 540 9
73.022448 5 353 3866 119 43
73.024400 21 2 1397 20 0
73.026352 2 21 20 1397 512
73.029280 353 5 119 3866 5
73.031232 5 353 3866 119 512
73.032208 5 353 3866 119 469
73.033185 249 5 119 3861 5
73.034161 12 2 1064 20 0
73.035136 2 12 20 1064 256
73.036113 5 249 3861 119 55
73.040016 259 5 119 3862 0
73.040992 5 259 3862 119 3
73.041968 13 14 16049 80 0
73.047825 249 5 119 3861 5
73.052704 5 249 3861 119 512
73.053680 5 249 3861 119 512
73.053681 5 249 3861 119 89
73.061489 2 103 20 56818 0
73.069297 41 2 1119 1951 0
73.072224 2 41 1951 1119 512
73.075152 33 2 1167 2005 0
73.077104 249 5 119 3861 0
73.078080 2 33 2005 1167 512
73.078081 5 249 3861 119 3
73.086864 251 47 1094 1554 0
73.086865 8 113 3897 119 49
73.090768 47 251 1554 1094 512
73.092721 8 120 4923 119 30
73.109312 2 3 1985 20 0
73.112240 278 85 80 2560 0
73.115168 281 17 1196 25 0
73.117120 85 278 2560 80 0
73.117121 3 2 20 1985 512
73.118096 3 2 20 1985 512
73.118097 3 2 20 1985 512
73.119072 3 2 20 1985 512
73.119074 17 281 25 1196 0
73.120048 3 2 20 1985 512
73.120049 3 2 20 1985 512
73.121024 3 2 20 1985 512
73.121025 85 278 2560 80 0
73.121026 3 2 20 1985 512
73.122000 85 278 2560 80 312
73.122001 309 310 3910 25 0
73.123952 85 278 2560 80 312
73.133712 271 2 1081 1789 0
73.135664 2 271 1789 1081 512
73.136640 2 271 1789 1081 512
73.140544 8 410 540 4212 0
73.142497 21 2 1397 20 0
73.144448 2 21 20 1397 512
73.155184 87 5 1440 119 37
73.158112 5 87 119 1440 0
73.164944 8 347 3896 119 512
73.164945 220 2 2000 2053 0
73.164946 8 347 3896 119 336
73.164947 37 2 1131 1941 0
73.166896 2 220 2053 2000 512
73.167872 2 220 2053 2000 512
73.167874 2 220 2053 2000 512
73.167876 2 37 1941 1131 212
73.167877 63 414 25 1251 0
73.169825 5 8 540 3905 0
73.171777 249 5 119 3861 0
73.173728 249 5 119 3861 5
73.174704 88 5 40453 119 35
73.188368 220 2 2000 2053 0
73.189344 8 131 119 41381 0
73.191296 21 2 1397 20 0
73.193248 2 21 20 1397 512
73.203984 8 42 3012 119 42
73.210817 5 249 3861 119 38
73.212768 113 8 119 3897 0
73.215696 120 8 119 4923 5
73.222528 249 5 119 3861 5
73.228384 5 249 3861 119 512
73.230336 5 249 3861 119 512
73.232288 5 249 3861 119 476
73.235216 287 2 1142 20 0
73.236192 31 2 1263 1996 0
73.238144 2 287 20 1142 512
73.238146 2 31 1996 1263 512
73.244000 353 5 119 3866 0
73.244976 5 353 3866 119 3
73.252785 249 5 119 3861 0
73.254740 259 5 119 3862 0
73.254742 62 5 4516 119 3
73.257664 355 190 3876 25 0
73.257666 232 22 3879 80 0
73.258640 21 2 1397 20 0
73.260592 2 21 20 1397 512
73.261568 8 116 3821 119 512
73.262544 8 116 3821 119 512
73.262545 8 116 3821 119 167
73.266448 232 22 3879 80 0
73.266449 103 2 56818 20 0
73.267424 2 103 20 56818 0
73.268400 2 103 21 56796 72
73.268401 22 232 80 3879 0
73.269376 22 232 80 3879 0
73.278161 116 8 119 3821 0
73.279136 8 116 3821 119 3
73.280112 26 5 4495 119 512
73.285968 26 5 4495 119 512
73.298656 2 103 20 56818 512
73.304512 37 2 1131 1941 0
73.306464 2 37 1941 1131 212
73.309393 2 3 1985 20 0
73.320129 259 5 119 3862 5
73.324033 5 259 3862 119 33
73.327936 261 2 1088 21 0
73.327938 232 22 3879 80 0
73.329889 22 232 80 3879 0
73.330864 22 232 80 3879 0
73.330865 259 5 119 3862 15
73.336720 5 259 3862 119 41
73.336722 21 2 1397 20 0
73.339648 2 21 20 1397 512
73.339650 8 120 4923 119 0
73.352336 10 2 1202 2029 0
73.354288 2 10 2029 1202 512
73.361120 2 196 2137 1259 1
73.363073 116 8 119 3821 0
73.364048 2 196 2137 1259 1
73.367952 220 2 2000 2053 0
73.367953 5 62 119 4516 0
73.369904 2 220 2053 2000 512
73.369905 2 220 2053 2000 512
73.372832 249 5 119 3861 0
73.372833 353 5 119 3866 5
73.373809 5 249 3861 119 3
73.379664 48 2 1161 2032 0
73.382592 2 48 2032 1161 512
73.386496 259 5 119 3862 15
73.389424 41 2 1119 1951 0
73.391376 2 41 1951 1119 512
73.391379 5 259 3862 119 41
73.397232 33 2 1167 2005 0
73.397233 259 5 119 3862 5
73.401136 2 33 2005 1167 512
73.408944 85 86 2559 80 326
73.410897 85 86 2559 80 326
73.411872 21 2 1397 20 0
73.413824 2 21 20 1397 512
73.416753 8 110 4968 119 46
73.423585 110 8 119 4968 5
73.436272 249 5 119 3861 5
73.437248 278 85 80 2560 430
73.437249 278 85 80 2560 0
73.442128 85 278 2560 80 0
73.443104 5 259 3862 119 512
73.444080 85 278 2560 80 0
73.444081 5 259 3862 119 403
73.447008 5 249 3861 119 35
73.447009 8 401 3737 119 43
73.453840 85 105 8080 1959 182
73.454816 50 2 55296 20 0
73.454818 127 17 25 2405 0
73.456768 2 50 20 55296 512
73.457744 2 50 20 55296 512
73.457745 2 50 20 55296 512
73.458720 17 127 2405 25 512
73.458721 17 127 2405 25 512
73.459696 249 5 119 3861 5
73.463600 5 249 3861 119 512
73.463601 21 2 1397 20 0
73.464576 5 249 3861 119 512
73.465552 5 249 3861 119 512
73.465553 5 249 3861 119 512
73.465554 2 21 20 1397 512
73.466528 5 249 3861 119 469
73.466529 5 353 3866 119 40
73.474336 353 5 119 3866 5
73.477264 5 353 3866 119 512
73.477266 5 353 3866 119 404
73.487024 249 5 119 3861 0
73.492880 8 7 3621 119 36
73.493856 249 5 119 3861 0
73.496784 401 8 119 3737 0
73.497760 127 17 25 2405 0
73.501664 17 127 2405 25 512
73.511425 42 8 119 3012 0
73.516304 8 107 1599 119 59
73.523136 21 2 1397 20 0
73.525088 2 21 20 1397 512
73.528993 86 85 80 2559 0
73.534848 62 5 119 4971 15
73.537776 195 63 25 3950 40
73.539728 8 110 4968 119 0
73.541680 63 195 3950 25 0
73.541681 31 2 1263 1996 0
73.543632 2 31 1996 1263 512
73.544608 8 112 2460 119 42
73.544609 375 2 32803 21 16
73.544610 401 8 119 3737 8
73.546562 347 8 119 3896 0
73.547537 8 347 3896 119 3
73.551440 2 375 21 32803 45
73.565104 220 2 2000 2053 0
73.565105 412 22 1070 80 0
73.567057 5 88 119 40453 0
73.568032 2 220 2053 2000 512
73.568033 8 5 4627 119 38
73.569008 2 220 2053 2000 512
73.569009 22 412 80 1070 512
73.569984 2 220 2053 2000 512
73.570960 22 412 80 1070 512
73.570961 22 412 80 1070 512
73.571936 22 412 80 1070 512
73.571937 249 5 119 3861 0
73.572912 22 412 80 1070 512
73.573888 5 249 3861 119 3
73.573889 42 8 119 3012 15
73.574864 22 412 80 1070 512
73.578768 12 2 1064 20 0
73.578769 12 2 1064 20 0
73.579744 195 63 25 3950 0
73.580720 2 12 20 1064 256
73.580721 2 12 20 1064 256
73.580722 2 12 20 1064 256
73.581696 63 195 3950 25 0
73.585600 105 85 1959 8080 0
73.585601 21 2 1397 20 0
73.585602 116 8 119 3821 13
73.587552 2 21 20 1397 512
73.588528 85 105 8080 1959 248
73.594384 8 120 4923 119 512
73.595360 8 120 4923 119 512
73.595361 8 120 4923 119 61
73.603168 5 62 4971 119 51
73.610976 185 22 2621 80 0
73.614880 22 185 80 2621 512
73.615856 22 185 80 2621 512
73.616832 22 185 80 2621 512
73.624641 85 278 2560 80 0
73.626593 37 2 1131 1941 0
73.626594 85 278 2560 80 0
73.627569 195 63 25 3950 0
73.627570 2 37 1941 1131 212
73.628545 2 37 1941 1131 212
73.629520 63 195 3950 25 0
73.634400 249 5 119 3861 5
73.638304 5 249 3861 119 50
73.640256 259 5 119 3862 0
73.640257 5 259 3862 119 3
73.643184 353 5 119 3866 0
73.643186 5 353 3866 119 3
73.646112 29 30 3001 1296 60
73.648064 8 61 3789 119 34
73.650017 249 5 119 3861 5
73.652944 5 249 3861 119 512
73.653920 5 249 3861 119 512
73.653921 10 2 1202 2029 0
73.654896 5 249 3861 119 360
73.655872 2 10 2029 1202 512
73.667584 85 105 8080 1959 0
73.667586 8 123 1922 119 57
73.668560 251 47 1094 1554 0
73.668561 195 63 25 3950 0
73.670512 383 158 3068 25 0
73.672464 47 251 1554 1094 512
73.672465 21 2 1397 20 0
73.672466 105 85 1959 8080 0
73.673440 105 85 1959 8080 0
73.674416 2 21 20 1397 512
73.676368 85 105 8080 1959 0
73.679296 249 5 119 3861 0
73.679298 412 22 1070 80 0
73.680272 107 8 119 1599 0
73.680273 134 63 3878 25 6
73.683200 63 134 25 3878 45
73.683201 22 412 80 1070 512
73.683202 22 412 80 1070 38
73.685152 22 412 80 1070 512
73.686128 22 412 80 1070 38
73.688081 8 83 1596 119 37
73.691984 41 2 1119 1951 0
73.693936 2 41 1951 1119 512
73.704672 412 22 1070 80 0
73.710528 12 2 1064 20 0
73.711504 353 5 119 3866 5
73.711505 2 12 20 1064 256
73.716384 63 134 25 3878 0
73.719312 33 2 1167 2005 0
73.721264 2 33 2005 1167 512
73.727120 21 2 1397 20 0
73.729072 2 21 20 1397 512
73.732000 8 110 4968 119 512
73.733952 8 110 4968 119 512
73.733953 8 110 4968 119 512
73.733954 8 110 4968 119 106
73.738832 7 8 119 3621 0
73.739808 8 116 3821 119 0
73.744688 110 8 119 4968 0
73.746640 5 353 3866 119 49
73.749569 134 63 3878 25 0
73.749570 185 22 2621 80 0
73.751520 63 134 25 3878 0
73.753472 22 185 80 2621 512
73.754448 22 185 80 2621 512
73.754450 353 5 119 3866 5
73.758353 120 8 119 4923 0
73.759328 5 353 3866 119 512
73.760304 5 353 3866 119 384
73.765184 220 2 2000 2053 0
73.767136 5 11 119 3868 0
73.767138 2 220 2053 2000 512
73.768112 2 220 2053 2000 512
73.770064 48 2 1161 2032 0
73.772016 2 48 2032 1161 512
73.772017 17 188 25 2945 8
73.772018 249 5 119 3861 0
73.772993 5 249 3861 119 3
73.777872 8 401 3737 119 512
73.778848 8 401 3737 119 512
73.779824 8 401 3737 119 512
73.779825 8 401 3737 119 512
73.780800 8 401 3737 119 348
73.782752 134 63 3878 25 0
73.784704 63 134 25 3878 0
73.785680 146 5 119 3857 5
73.788608 5 146 3857 119 39
73.790560 287 2 1142 20 0
73.792512 2 287 20 1142 512
73.792513 2 287 20 1142 512
73.796416 8 42 3012 119 38
73.797392 401 8 119 3737 0
73.802272 401 8 119 3737 0
73.807152 37 2 1131 1941 0
73.809104 2 37 1941 1131 212
73.811056 21 2 1397 20 0
73.812032 8 116 3821 119 35
73.813008 2 21 20 1397 512
73.814960 134 63 3878 25 0
73.827648 30 29 1296 3001 0
73.828624 31 2 1263 1996 0
73.830576 2 31 1996 1263 512
73.831552 2 31 1996 1263 512
73.839361 112 8 119 2460 0
73.840336 42 8 119 3012 5
73.840337 259 5 119 3862 0
73.842288 353 5 119 3866 0
73.843264 5 353 3866 119 3
73.857904 2 103 20 56818 512
73.860832 278 85 80 2560 0
73.869616 259 5 119 3862 5
73.871568 166 2 1050 21 25
73.873520 2 166 21 1050 30
